text,score
"השאלה שאני רוצה לשאול את אגף התקציבים היא כמה זה יעלה לנו, בחישוב גס אני הגעתי ל-130 מיליוני שקלים. זה סכום שבו היה אפשר לבנות בתי חולים, לתת חוסן. 
",0
"לתקן את המזגנים ברכבות.
",
אני אביא כל שבוע מה היה אפשר לעשות עם הסכום הזה שזה סכום לא מבוטל. אז הבטחתם ולא קיימתם.,0
כנראה שזו ממשלת ההונאה הגדולה ביותר שהייתה אי-פעם למדינת ישראל.,1
"אני פונה לאגף התקציבים שיגיד כמה העלות של החוק הזה וגם פונה לתקשורת ואומרת שדבר שכזה היה צריך לפתוח מהדורות. כזו שחיתות שאין כדוגמתה כשכל כך הרבה כסף מופנה לטובת ג'ובים, תודה. דקה ושלושים שניות.
",1
"תודה, אורית סטרוק, בבקשה. הדיון הזה הוא על הקדמת הדיון. כל המהות תעשה בוועדה ולכן - - -
",
"אין מהות בדיון הזה. 
",0
"חברת הכנסת אורית סטרוק, בבקשה. 
",0
"מה הדחיפות של העניין הזה.
",0
"חברת הכנסת קטי שטרית הואילה בטובה לתת לי את 70 השניות שלה. 
",0
"נשארו לה 14 שניות, ספרתי. 
",0
"(המשתתפים קוראים קריאות ביניים, קשה לתמלל אותן במדויק).
",
"לכל אחד יש שתי דקות - - -
",
"גם בזה אתם מרמים, מה נסגר?
",1
"אורית סטרוק, בבקשה, אין העברת זמנים, הזמן שלך מתחיל עכשיו. 
",0
"חברת הכנסת השכל, אני אודה לך אם תשבי, הדברים מכוונים גם אלייך. גבירתי היושבת-ראש - - -
",0
"אי-אפשר לנהל כך שיחה. 
",1
"זה לא מכבד, זה לא מכבד. 
",1
"רבותיי, לא להעיר, לא להעיר. הכול מצולם ומתועד ויהיו תלונות לוועדת האתיקה. 
",1
"את לא יכולה לנהל שיחה במקביל כשמדברים לידך.
",1
"אני יכולה הרבה דברים. 
",0
"את לא, את ממש לא. 
",0
"אני כן יכולה, יש לי יכולות - - -
",0
"אנחנו מצפים שזה יהיה אדם מאוד ערכי. 
",0
"שמחה רוטמן, אני יכולה הרבה דברים.
",0
"- - -
",
"חבר הכנסת יעקב מרגי, שקט, תודה. 
",0
"שקט, המורה. 
",0
"חברת הכנסת השכל, אני אודה אם תקשיבי לי. 
",0
"היא לא חייבת להקשיב לך. את מבזבזת את הזמן שלך בינתיים.
",1
"אני רוצה להגיד - - -
",
"אורית, לא שומעים אותך. 
",0
"חברת הכנסת שרן השכל אני אודה אם תקשיבי לי. אני רוצה להגיד לך וגם לחברת הכנסת סילמן וגם לחבר הכנסת אורבך שאני מתקשה לדון בהצעות החוק החשובות שהגשתם לנו כי אני במתח נוראי מהשאלה מה יעשו מנהיגי המפלגות שלכם בנוגע ליישוב אביתר. אין שום הכרח לעקור את היישוב הזה ממקומו. אין הוראה של בית משפט, יש אומנם צו צבאי אבל כזה קיים בנוגע למאות מבנים ערביים ששוכנים בסביבה ואף אחד לא הורס אותם. אני במתח נוראי כי אני יודעת שהמנהיגים שלכם יושבים על הכיסאות שלהם, והכיסאות הללו יושבים על הכתפיים של מרב מיכאלי, ושל מיכל רוזין, ושל וואליד טאהא, ושל מנסור עבאס. מהסיבה הזאת הם הולכים לעשות מעשה נורא ואיום, לעקור יישוב בארץ ישראל.
",0
"אורים ותומים.
",
"ועוד לקרוא לזה אורים ותומים, כמו שמעיר בצדק חברי משה ארבל. אני במתח נוראי ואני רוצה לשאול אתכם, האם אתם גם במתח? האם זה גם מפריע לכם שהולכים לעקור יישוב בארץ ישראל?
",0
"אורית, תם הזמן, תודה רבה. 
",0
"האם אתם לא ישנים בלילה כמו שאני לא ישנה בלילה בגלל זה? 
",1
"חבר הכנסת מיכאל מלכיאלי, בבקשה.
",0
"תודה רבה, אני יושב כאן ונבוך. ישבנו שעות כבר בדיונים בנושא החוק הנורבגי וקיבלנו הטפות מוסר מליברמן ולפיד על המעשה הזה בתקופה של קורונה, אין סוף נאומים, ""אנשים אין להם מה לאכול בבית ואתם דואגים לג'ובים"" ועוד הרבה ביטויים שהיו כאן לילות שלמים. אני ישבתי אז בקואליציה, לפעמים הייתי קצת נבוך, התפעלתי מכמות האנשים הצדיקים שעמדו מולי, כמה אכפת להם מכל שקל של הקופה הציבורית. דיברו ודיברו ואנחנו היינו צריכים לתמוך כי היינו בקואליציה. לא עוברת פחות משנה והנה אנחנו רואים את אותם הטהרנים, אותם המטיפים, אחרי שגנבו קולות, עושים את אותו המעשה ואף משדרגים אותו. 
",1
"אני שואל את עצמי האם המצב הכלכלי של מדינת ישראל הוא באמת הרבה יותר טוב שאתם מרשים לעצמכם כל כך הרבה ג'ובים חדשים? דיברתם על אמון ציבור. איזה אמון, האמון ירד תקדים אחרי מעשה ההונאה שנפתלי בנט עשה כאן. אתם באים בחוצפה שכזאת, שנה אחרי הנאומים שלכם, אם הצעת חוק שכזו. טלו קורה מבין עינכם. איפה הנאומים של לפיד על החליפי והרזרבי, והמנכ""ל, והאאודי. 
",1
"ומרצ משתתפת בחגיגה הזאת. 
",1
"תודה, חבר הכנסת מלכיאלי. 
",0
"איפה אותם חברי מפלגה שלך שנתנו כאן הטפות בלי סוף. אין לכם בושה, גנבתם קולות וגונבים עכשיו גם ג'ובים, חוצפנים.
",1
"אבי מעוז, שתי דקות מתחילות עכשיו, תודה.
",0
"היית צריכה לתת ארבע דקות כי זה שני חוקים. 
",0
"חבר הכנסת פרוש, אני מבקש לא להפריע. אני רוצה לדבר על העברית. חבר הכנסת ביטן, אני רוצה לדבר על העברית. 
",0
"אבי מעוז, זה הזמן שלך. 
",0
"כן, אני זוכר, אני רוצה לדבר על המילה ""דיון"". מה שאת עושה, גבירתי, עם המילה דיון זה הנדסת תודעה חבל על הזמן. המונח הזה בא מבית המשפט, איך מתנהלים הדיונים בבית המשפט? אם - - - לאן את הולכת, גבירתי? 
",1
"אלקין, אלקין, אלקין עדכן אותה.
",0
"תעזוב את אלקין רגע. 
",0
"הוא קרא לה. 
",0
"איך מתנהל דיון בבית משפט? ההגנה מציגה את טיעוניה, אחר כך התביעה, ואז אחרי זה התביעה מסכמת את הדברים. בעניינו, הגיע יעקב פרידברג - -
",0
"זה שאיחר. 
",0
"- - והוא הרצה לנו על הצעות החוק. לקרוא גם אני יודע, הוא הקריא לנו מה כתוב פה בהצעות החוק. אני רציתי לשאול שאלת הבהרה לגבי מה שהוא אמר כי אני לא מבין את הצעת החוק. את לא נותנת לי לשאול שאלה, אתה אומרת לי להתייחס לזה בזמן שלי, ההתייחסות שלי תבוא רק אחרי שאני אבין מה עומד בפני. זה שאת מסרבת לתת לנו להבין על מה מדובר, ואנחנו מדברים על הצעת חוק-יסוד, את לא נותנת לנו להבין על מה אנחנו דנים. 
",1
"למה צריך להביא את זה לפה בכלל? 
",1
"אנחנו מדברים - - -
",
"- - - היא עושה את החוק המטומטם הזה.
",1
"חבר הכנסת אשר, אנחנו מבקשים לדעת על מה הדיון. מה שאת, בניהול שלך את הישיבה, לא נותנת לנו לשאול שאלות, לא נותנת לנו לקבל תשובות. בסעיף הקודם שאלנו שאלות את עורכת הדין ראובני ולא קיבלנו תשובות. 
",0
"תמו שתי דקות. 
",0
"רק רגע.
",0
"לא, אתה סיימת, אתה אחרי זה. 
",0
"בדוברת הקודמת הבטחת לנו שנקבל תשובות לפני ההצבעה ולא קיבלנו תשובות. 
",0
"הוא יסיים ויענה על הכול. תודה, חבר הכנסת מעוז.
",0
"יש לנו שאלות - - -
",0
"חברת הכנסת גלית דיסטל, בבקשה.
",0
"איזה דיון למופת. 
",0
"מה איתי?
",0
"כך מעבירים חוק יסוד במדינת ישראל. 
",0
"חברת הכנסת גלית דיסטל, בבקשה. 
",0
"לא דיברתי, לא נתנו לי לדבר, מה הולך פה? 
",1
"אני מבקשת, תודה.
",0
"דוד, היא תוסיף אותך, טעות. 
",0
"מה הולך פה, את נורמלית? 
",1
"בועז, יש רעיון חדש - - - לסתום פיות.
",1
"גבירתי היושבת-ראש, אני ממתינה בסבלנות כדי שאוכל לדבר. 
",0
"היא מקבלת הוראות כרגע.
",1
"לא, זה לא יכול להיות ככה, תקשיבי, את מנהלת ועדה, את לא יכולה לתת לה לעשות מה שהיא רוצה. יש לך אחריות מסוימת. 
",1
"ביטן, הוועדה הזאת פשטה רגל. 
",1
"(המשתתפים קוראים קריאות ביניים, קשה לתמלל אותן במדויק).
",
"מחקה אותו בלי שהוא דיבר.
",1
"מחקה אותי וזהו. 
",1
"אני יכולה להתחיל, אני מנסה לקבל את תשומת לבך. אני רוצה לדבר על הידיעה שיצאה אתמול לפיה המשטרה הולכת להגביל את ההפגנות מול ביתו של ראש ממששת המנדטים לפעמיים בשבוע ולשעות מסוימות. לא צריך להכביר מילים לגבי מה שהיה פה בשנה האחרונה כשראש ממשלה מכהן עבר הפגנו בלתי-פוסקות מול ביתו בבלפור ובקיסריה. יש שיאמרו שבלפור הוא מעון רשמי ולכן מותר להפגין שם. פה אני רוצה לציין את העובדה שכשרבין היה ראש ממשלה כן הגבילו את ההפגנות וכן הגבילו את המרחק ואת השעות. כשבנימין נתניהו היה ראש ממשלה, מערכת אכיפת החוק פתאום החליטה שמה שיפה היה לרבין לא יפה לנתניהו. 
",1
"זה עוד מילא. בקיסריה , שזה מעון פרטי, ושם על פי החוק צריך להגביל – לא הגבילו. זאת אומרת שאנחנו רואים שוב, פעם אחר פעם, שיש פה שתי מדינות לשני עמים. יש את עם השמאל ומנהיגי השמאל שלהם נפרש שטיח אדום של משטרה, פרקליטות, עליון. הם מאותרגים בתקשורת, הם מאותרגים על ידי מערכת אכיפת החוק. ראש ממששת המנדטים שיש לו אפס תמיכה ציבורית - - -
",1
"ראש הממשלה, בשבילך. 
",0
"ראש ממששת המנדטים הנוכל - - -
",1
"ראש הממשלה, בשבילך. 
",0
"ראש ממששת המנדטים הנוכל שהונה את הציבור ורימה אותו ביודעין, מראש, גנב ממנו וכייס ממנו את כל ערכיו כדי לשבת בכיסא הנכסף כי המגלומניה שלו פשוט לא נתנה לו מנוח. כרגע הוא ינוח היטב בביתו כי מערכת אכיפת החוק שומרת עליו. גם הוא, ממש כמו הגברת סילמן, דאג שיהיה לו טוב. מי נשאר מאחור? הגוש הלאומי שמדוכא על ידי כל גורמי הכוח בישראל אשר מנוהלים על ידי השמאל. אני שוב מצדיעה לך, הגברת סילמן, ולראש ממששת המנדטים על זה שידעתם לעבור לצד הנכון שיודע לפנק, לפנק, ולפנק.
",1
"תודה רבה, חברת הכנסת דיסטל. חבר הכנסת אחמד טיבי – אינו נוכח. חבר הכנסת אוסאמה סעדי – בבקשה. אני שמחה שזה נכנסת ללקסיקון שלך. 
",0
"גבירתי היושבת-ראש, חבריי חברי הכנסת. תראו, מדובר בתיקון של חוק-יסוד. אמר יעקב פרידברג שמדובר בהמשך של ממשלת החילופין. אני מזכיר לכם, חבריי חברי הכנסת, שהמתנגדים החריפים ביותר לממשלת החילופין ולחוקים שבאו בעקבות ממשלת החילופים היו אנשי יש עתיד. המתנגדים העזים ביותר לחוק הנורבגי הרגיל היו אנשי יש עתיד. עכשיו מביאים חוק נורבגי משודרג. תראו, החוק מדבר שסיעה בין ארבעה לשישה חברי כנסת – רשאים להפסיק את חברותם של שלושה חברי כנסת. מחליפים את כל חברי הכנסת של הסיעה, זה לא חוקתי. ברגע שיש בחירות - - -
",1
